product,category,day,signal,hold,corr_fwd_mid,gross_directional_pnl_proxy,best_executable_threshold_pct,best_executable_taker_pnl,best_executable_units_traded,best_top1_volume_threshold_pct,best_top1_volume_limited_pnl,best_top1_volume_units_traded,best_top3_depth_threshold_pct,best_top3_depth_limited_pnl,best_top3_depth_units_traded,samples
SLEEP_POD_COTTON,SLEEP_POD,2,ret_10_momentum,1,0.012675905662910218,7975.0,95,-20010.0,3900,60,-10260.0,10,60,-10260.0,10,9999
SLEEP_POD_COTTON,SLEEP_POD,2,ret_10_momentum,5,0.030372040682288933,6835.0,95,-20010.0,3900,60,-10260.0,10,60,-10260.0,10,9995
SLEEP_POD_COTTON,SLEEP_POD,2,ret_10_momentum,10,0.03750585765229677,6102.0,95,-20010.0,3900,60,-10260.0,10,60,-10260.0,10,9990
SLEEP_POD_COTTON,SLEEP_POD,2,ret_10_momentum,50,0.07545478047004513,5003.4,95,-20010.0,3900,60,-10260.0,10,60,-10260.0,10,9950
SLEEP_POD_COTTON,SLEEP_POD,2,ret_10_momentum,25,0.027420719633590024,2458.2,95,-20010.0,3900,60,-10260.0,10,60,-10260.0,10,9975
ROBOT_MOPPING,ROBOT,2,ret_10_reversal,1,-0.0058864233476079095,3790.0,95,-20290.0,4080,60,2131.0,10,70,2139.0,10,9999
ROBOT_MOPPING,ROBOT,2,ret_10_reversal,50,-0.0304153783022644,-1396.1000000000001,95,-20290.0,4080,60,2131.0,10,70,2139.0,10,9950
ROBOT_MOPPING,ROBOT,2,ret_10_reversal,5,-0.024394202473327666,-1558.0,95,-20290.0,4080,60,2131.0,10,70,2139.0,10,9995
ROBOT_MOPPING,ROBOT,2,ret_10_reversal,25,-0.007798443853584262,-1706.8000000000002,95,-20290.0,4080,60,2131.0,10,70,2139.0,10,9975
ROBOT_MOPPING,ROBOT,2,ret_10_reversal,10,-0.030056014623155602,-2467.0,95,-20290.0,4080,60,2131.0,10,70,2139.0,10,9990
SLEEP_POD_COTTON,SLEEP_POD,4,ret_10_momentum,10,0.021488946671541265,5362.0,95,-20540.0,4040,60,7194.0,10,60,7188.0,10,9990
SLEEP_POD_COTTON,SLEEP_POD,4,ret_10_momentum,5,0.021199649762868845,5093.0,95,-20540.0,4040,60,7194.0,10,60,7188.0,10,9995
SLEEP_POD_COTTON,SLEEP_POD,4,ret_10_momentum,25,0.014163230951288158,3000.4,95,-20540.0,4040,60,7194.0,10,60,7188.0,10,9975
SLEEP_POD_COTTON,SLEEP_POD,4,ret_10_momentum,1,0.0035679088340698738,1665.0,95,-20540.0,4040,60,7194.0,10,60,7188.0,10,9999
SLEEP_POD_COTTON,SLEEP_POD,4,ret_10_momentum,50,-0.0051884873238932285,936.1,95,-20540.0,4040,60,7194.0,10,60,7188.0,10,9950
PANEL_2X4,PANEL,4,ret_10_reversal,10,0.038463457273814665,6290.5,95,-20670.0,3820,80,-10545.0,10,80,-10545.0,10,9990
PANEL_2X4,PANEL,4,ret_10_reversal,5,0.02504981058914565,5651.0,95,-20670.0,3820,80,-10545.0,10,80,-10545.0,10,9995
PANEL_2X4,PANEL,4,ret_10_reversal,25,0.019784740357292743,2844.2000000000003,95,-20670.0,3820,80,-10545.0,10,80,-10545.0,10,9975
PANEL_2X4,PANEL,4,ret_10_reversal,50,0.03445049860344433,2218.1,95,-20670.0,3820,80,-10545.0,10,80,-10545.0,10,9950
PANEL_2X4,PANEL,4,ret_10_reversal,1,0.006214470309973102,1400.0,95,-20670.0,3820,80,-10545.0,10,80,-10545.0,10,9999
SLEEP_POD_SUEDE,SLEEP_POD,2,ret_10_momentum,25,0.016542950580073684,1495.3999999999999,95,-20710.0,4210,90,-10738.0,10,60,-10750.0,10,9975
SLEEP_POD_SUEDE,SLEEP_POD,2,ret_10_momentum,50,0.005717429239970279,840.9000000000001,95,-20710.0,4210,90,-10738.0,10,60,-10750.0,10,9950
SLEEP_POD_SUEDE,SLEEP_POD,2,ret_10_momentum,10,0.009538430731689824,263.0,95,-20710.0,4210,90,-10738.0,10,60,-10750.0,10,9990
SLEEP_POD_SUEDE,SLEEP_POD,2,ret_10_momentum,5,0.004503612181403088,1.0,95,-20710.0,4210,90,-10738.0,10,60,-10750.0,10,9995
SLEEP_POD_SUEDE,SLEEP_POD,2,ret_10_momentum,1,-0.007037453093307241,-605.0,95,-20710.0,4210,90,-10738.0,10,60,-10750.0,10,9999
TRANSLATOR_VOID_BLUE,TRANSLATOR,4,ret_10_momentum,25,-0.0007487453709053707,377.0,95,-20910.0,4320,70,-8120.0,10,70,-8120.0,10,9975
TRANSLATOR_VOID_BLUE,TRANSLATOR,4,ret_10_momentum,50,-0.023276096815371416,-787.0,95,-20910.0,4320,70,-8120.0,10,70,-8120.0,10,9950
TRANSLATOR_VOID_BLUE,TRANSLATOR,4,ret_10_momentum,10,-0.032828579903122095,-2138.5,95,-20910.0,4320,70,-8120.0,10,70,-8120.0,10,9990
TRANSLATOR_VOID_BLUE,TRANSLATOR,4,ret_10_momentum,5,-0.03487097405462963,-4806.0,95,-20910.0,4320,70,-8120.0,10,70,-8120.0,10,9995
TRANSLATOR_VOID_BLUE,TRANSLATOR,4,ret_10_momentum,1,-0.021132455660445533,-9120.0,95,-20910.0,4320,70,-8120.0,10,70,-8120.0,10,9999
SLEEP_POD_LAMB_WOOL,SLEEP_POD,4,ret_10_momentum,1,0.007711124519063457,3025.0,95,-21300.0,4200,70,1010.0,10,70,1010.0,10,9999
SLEEP_POD_LAMB_WOOL,SLEEP_POD,4,ret_10_momentum,5,0.00930475573324615,2556.0,95,-21300.0,4200,70,1010.0,10,70,1010.0,10,9995
SLEEP_POD_LAMB_WOOL,SLEEP_POD,4,ret_10_momentum,25,0.016156850786177353,1956.6,95,-21300.0,4200,70,1010.0,10,70,1010.0,10,9975
SLEEP_POD_LAMB_WOOL,SLEEP_POD,4,ret_10_momentum,10,0.009128961272410798,1284.0,95,-21300.0,4200,70,1010.0,10,70,1010.0,10,9990
SLEEP_POD_LAMB_WOOL,SLEEP_POD,4,ret_10_momentum,50,-0.008795059624847225,-102.89999999999999,95,-21300.0,4200,70,1010.0,10,70,1010.0,10,9950
PEBBLES_S,PEBBLES,2,ret_10_reversal,5,0.04062816274777058,13700.0,95,-21340.0,4200,80,9260.0,10,80,9260.0,10,9995
PEBBLES_S,PEBBLES,2,ret_10_reversal,1,0.01995264396522139,11240.0,95,-21340.0,4200,80,9260.0,10,80,9260.0,10,9999
PEBBLES_S,PEBBLES,2,ret_10_reversal,10,0.02407443632914961,7477.0,95,-21340.0,4200,80,9260.0,10,80,9260.0,10,9990
PEBBLES_S,PEBBLES,2,ret_10_reversal,25,-0.017903527873680443,-2319.7999999999997,95,-21340.0,4200,80,9260.0,10,80,9260.0,10,9975
PEBBLES_S,PEBBLES,2,ret_10_reversal,50,-0.04460900216828609,-3552.5,95,-21340.0,4200,80,9260.0,10,80,9260.0,10,9950
TRANSLATOR_VOID_BLUE,TRANSLATOR,3,ret_10_reversal,1,0.0007470562438781148,3610.0,95,-21830.0,3880,70,4015.0,10,70,4015.0,10,9999
TRANSLATOR_VOID_BLUE,TRANSLATOR,3,ret_10_reversal,10,0.018473694873657628,2738.5,95,-21830.0,3880,70,4015.0,10,70,4015.0,10,9990
TRANSLATOR_VOID_BLUE,TRANSLATOR,3,ret_10_reversal,25,0.03177628544877927,1774.8,95,-21830.0,3880,70,4015.0,10,70,4015.0,10,9975
TRANSLATOR_VOID_BLUE,TRANSLATOR,3,ret_10_reversal,50,0.02617106601613163,1160.6999999999998,95,-21830.0,3880,70,4015.0,10,70,4015.0,10,9950
TRANSLATOR_VOID_BLUE,TRANSLATOR,3,ret_10_reversal,5,0.003579670356240202,1013.0,95,-21830.0,3880,70,4015.0,10,70,4015.0,10,9995
SLEEP_POD_LAMB_WOOL,SLEEP_POD,2,ret_10_reversal,10,-0.023213093285769367,-3112.0,95,-21900.0,3720,90,-4393.0,10,90,-4387.0,10,9990
SLEEP_POD_LAMB_WOOL,SLEEP_POD,2,ret_10_reversal,25,-0.03517485183830036,-3876.3999999999996,95,-21900.0,3720,90,-4393.0,10,90,-4387.0,10,9975
SLEEP_POD_LAMB_WOOL,SLEEP_POD,2,ret_10_reversal,5,-0.024661241689622363,-4906.0,95,-21900.0,3720,90,-4393.0,10,90,-4387.0,10,9995
SLEEP_POD_LAMB_WOOL,SLEEP_POD,2,ret_10_reversal,50,-0.07450640905011448,-4926.0,95,-21900.0,3720,90,-4393.0,10,90,-4387.0,10,9950
SLEEP_POD_LAMB_WOOL,SLEEP_POD,2,ret_10_reversal,1,-0.010288682358420228,-8665.0,95,-21900.0,3720,90,-4393.0,10,90,-4387.0,10,9999
TRANSLATOR_VOID_BLUE,TRANSLATOR,4,ret_10_reversal,1,0.021132455660445533,9120.0,95,-22080.0,4320,95,-7818.0,10,60,-7842.0,10,9999
TRANSLATOR_VOID_BLUE,TRANSLATOR,4,ret_10_reversal,5,0.03487097405462963,4806.0,95,-22080.0,4320,95,-7818.0,10,60,-7842.0,10,9995
TRANSLATOR_VOID_BLUE,TRANSLATOR,4,ret_10_reversal,10,0.032828579903122095,2138.5,95,-22080.0,4320,95,-7818.0,10,60,-7842.0,10,9990
TRANSLATOR_VOID_BLUE,TRANSLATOR,4,ret_10_reversal,50,0.023276096815371416,787.0,95,-22080.0,4320,95,-7818.0,10,60,-7842.0,10,9950
TRANSLATOR_VOID_BLUE,TRANSLATOR,4,ret_10_reversal,25,0.0007487453709053707,-377.0,95,-22080.0,4320,95,-7818.0,10,60,-7842.0,10,9975
ROBOT_MOPPING,ROBOT,4,ret_10_momentum,25,-0.013353758867942288,-1497.8,95,-22400.0,4300,60,5340.0,10,60,5400.0,10,9975
ROBOT_MOPPING,ROBOT,4,ret_10_momentum,50,-0.04048690804264518,-2459.6,95,-22400.0,4300,60,5340.0,10,60,5400.0,10,9950
ROBOT_MOPPING,ROBOT,4,ret_10_momentum,10,-0.028907267385387916,-3638.5,95,-22400.0,4300,60,5340.0,10,60,5400.0,10,9990
ROBOT_MOPPING,ROBOT,4,ret_10_momentum,5,-0.04185099540203036,-8849.0,95,-22400.0,4300,60,5340.0,10,60,5400.0,10,9995
ROBOT_MOPPING,ROBOT,4,ret_10_momentum,1,-0.02053425908682877,-10840.0,95,-22400.0,4300,60,5340.0,10,60,5400.0,10,9999
PEBBLES_S,PEBBLES,4,ret_10_momentum,25,0.05532251148010336,7929.2,95,-22480.0,3920,60,8935.0,10,60,8935.0,10,9975
PEBBLES_S,PEBBLES,4,ret_10_momentum,10,0.03646737210016387,7003.0,95,-22480.0,3920,60,8935.0,10,60,8935.0,10,9990
PEBBLES_S,PEBBLES,4,ret_10_momentum,5,0.025483691127389924,5261.0,95,-22480.0,3920,60,8935.0,10,60,8935.0,10,9995
PEBBLES_S,PEBBLES,4,ret_10_momentum,1,0.012179213627343921,5005.0,95,-22480.0,3920,60,8935.0,10,60,8935.0,10,9999
PEBBLES_S,PEBBLES,4,ret_10_momentum,50,0.020689441125738884,2587.6,95,-22480.0,3920,60,8935.0,10,60,8935.0,10,9950
MICROCHIP_SQUARE,MICROCHIP,4,ret_10_reversal,1,0.018443243720048588,21390.0,95,-22530.0,4120,90,23900.0,10,90,23675.0,10,9999
MICROCHIP_SQUARE,MICROCHIP,4,ret_10_reversal,10,0.03638148336765784,10223.0,95,-22530.0,4120,90,23900.0,10,90,23675.0,10,9990
MICROCHIP_SQUARE,MICROCHIP,4,ret_10_reversal,25,0.04629803338009019,9281.0,95,-22530.0,4120,90,23900.0,10,90,23675.0,10,9975
MICROCHIP_SQUARE,MICROCHIP,4,ret_10_reversal,5,0.02540070208296599,7187.0,95,-22530.0,4120,90,23900.0,10,90,23675.0,10,9995
MICROCHIP_SQUARE,MICROCHIP,4,ret_10_reversal,50,0.015996129445212556,1577.7,95,-22530.0,4120,90,23900.0,10,90,23675.0,10,9950
MICROCHIP_RECTANGLE,MICROCHIP,2,ret_10_momentum,10,-0.008350469301828107,-1821.0,95,-22530.0,4280,60,5815.0,10,60,5783.0,10,9990
MICROCHIP_RECTANGLE,MICROCHIP,2,ret_10_momentum,50,-0.038072647865663334,-2743.8,95,-22530.0,4280,60,5815.0,10,60,5783.0,10,9950
MICROCHIP_RECTANGLE,MICROCHIP,2,ret_10_momentum,5,-0.0064060757384869355,-4798.0,95,-22530.0,4280,60,5815.0,10,60,5783.0,10,9995
MICROCHIP_RECTANGLE,MICROCHIP,2,ret_10_momentum,25,-0.0629779482922438,-6373.200000000001,95,-22530.0,4280,60,5815.0,10,60,5783.0,10,9975
MICROCHIP_RECTANGLE,MICROCHIP,2,ret_10_momentum,1,-0.003562765799967256,-7525.0,95,-22530.0,4280,60,5815.0,10,60,5783.0,10,9999
PEBBLES_XL,PEBBLES,3,ret_50_momentum,1,-0.009189801990414562,-9005.0,95,-22900.0,1820,60,14415.0,10,60,14415.0,10,9999
PEBBLES_XL,PEBBLES,3,ret_50_momentum,50,-0.07959913039447725,-13244.400000000001,95,-22900.0,1820,60,14415.0,10,60,14415.0,10,9950
PEBBLES_XL,PEBBLES,3,ret_50_momentum,25,-0.06713925577141971,-14577.8,95,-22900.0,1820,60,14415.0,10,60,14415.0,10,9975
PEBBLES_XL,PEBBLES,3,ret_50_momentum,10,-0.0414357532286957,-18022.0,95,-22900.0,1820,60,14415.0,10,60,14415.0,10,9990
PEBBLES_XL,PEBBLES,3,ret_50_momentum,5,-0.02449097840785042,-21533.0,95,-22900.0,1820,60,14415.0,10,60,14415.0,10,9995
PEBBLES_XS,PEBBLES,2,ret_10_reversal,10,0.02199527054013415,5396.0,95,-23250.0,3980,95,19235.0,10,95,19235.0,10,9990
PEBBLES_XS,PEBBLES,2,ret_10_reversal,5,0.009442705096217302,2808.0,95,-23250.0,3980,95,19235.0,10,95,19235.0,10,9995
PEBBLES_XS,PEBBLES,2,ret_10_reversal,25,0.01371787825979521,1525.0,95,-23250.0,3980,95,19235.0,10,95,19235.0,10,9975
PEBBLES_XS,PEBBLES,2,ret_10_reversal,1,0.005410242552632133,1075.0,95,-23250.0,3980,95,19235.0,10,95,19235.0,10,9999
PEBBLES_XS,PEBBLES,2,ret_10_reversal,50,0.01791241876837718,890.8,95,-23250.0,3980,95,19235.0,10,95,19235.0,10,9950
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,4,ret_10_momentum,50,-0.028454147045072643,-2518.1,95,-23560.0,4200,60,12865.0,10,60,12865.0,10,9950
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,4,ret_10_momentum,25,-0.0225616395196726,-3320.7999999999997,95,-23560.0,4200,60,12865.0,10,60,12865.0,10,9975
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,4,ret_10_momentum,10,-0.014137528790900623,-4205.0,95,-23560.0,4200,60,12865.0,10,60,12865.0,10,9990
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,4,ret_10_momentum,5,-0.017150332114947348,-6504.0,95,-23560.0,4200,60,12865.0,10,60,12865.0,10,9995
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,4,ret_10_momentum,1,-0.017669429831795216,-16165.0,95,-23560.0,4200,60,12865.0,10,60,12865.0,10,9999
SLEEP_POD_POLYESTER,SLEEP_POD,3,ret_10_reversal,25,0.027360162458014908,4483.6,95,-23685.0,4090,80,-11255.0,10,80,-11255.0,10,9975
SLEEP_POD_POLYESTER,SLEEP_POD,3,ret_10_reversal,10,0.013194221601755563,4347.5,95,-23685.0,4090,80,-11255.0,10,80,-11255.0,10,9990
SLEEP_POD_POLYESTER,SLEEP_POD,3,ret_10_reversal,5,0.008213986884520281,2984.0,95,-23685.0,4090,80,-11255.0,10,80,-11255.0,10,9995
SLEEP_POD_POLYESTER,SLEEP_POD,3,ret_10_reversal,50,0.00022026481644498445,328.40000000000003,95,-23685.0,4090,80,-11255.0,10,80,-11255.0,10,9950
SLEEP_POD_POLYESTER,SLEEP_POD,3,ret_10_reversal,1,0.005887634143904054,-2620.0,95,-23685.0,4090,80,-11255.0,10,80,-11255.0,10,9999
SLEEP_POD_COTTON,SLEEP_POD,4,ret_10_reversal,50,0.0051884873238932285,-936.1,95,-23820.0,4040,95,7090.0,10,95,7090.0,10,9950
SLEEP_POD_COTTON,SLEEP_POD,4,ret_10_reversal,1,-0.0035679088340698738,-1665.0,95,-23820.0,4040,95,7090.0,10,95,7090.0,10,9999
SLEEP_POD_COTTON,SLEEP_POD,4,ret_10_reversal,25,-0.014163230951288158,-3000.4,95,-23820.0,4040,95,7090.0,10,95,7090.0,10,9975
SLEEP_POD_COTTON,SLEEP_POD,4,ret_10_reversal,5,-0.021199649762868845,-5093.0,95,-23820.0,4040,95,7090.0,10,95,7090.0,10,9995
SLEEP_POD_COTTON,SLEEP_POD,4,ret_10_reversal,10,-0.021488946671541265,-5362.0,95,-23820.0,4040,95,7090.0,10,95,7090.0,10,9990
PEBBLES_XS,PEBBLES,2,ret_10_momentum,50,-0.01791241876837718,-890.8,95,-23880.0,3980,60,19255.0,10,60,19255.0,10,9950
PEBBLES_XS,PEBBLES,2,ret_10_momentum,1,-0.005410242552632133,-1075.0,95,-23880.0,3980,60,19255.0,10,60,19255.0,10,9999
PEBBLES_XS,PEBBLES,2,ret_10_momentum,25,-0.01371787825979521,-1525.0,95,-23880.0,3980,60,19255.0,10,60,19255.0,10,9975
PEBBLES_XS,PEBBLES,2,ret_10_momentum,5,-0.009442705096217302,-2808.0,95,-23880.0,3980,60,19255.0,10,60,19255.0,10,9995
PEBBLES_XS,PEBBLES,2,ret_10_momentum,10,-0.02199527054013415,-5396.0,95,-23880.0,3980,60,19255.0,10,60,19255.0,10,9990
PEBBLES_M,PEBBLES,4,ret_10_reversal,50,0.007428997797650955,1656.6,95,-23890.0,3990,90,4510.0,10,90,4510.0,10,9950
PEBBLES_M,PEBBLES,4,ret_10_reversal,25,0.007936259864615316,133.6,95,-23890.0,3990,90,4510.0,10,90,4510.0,10,9975
PEBBLES_M,PEBBLES,4,ret_10_reversal,1,-0.0008813063360395095,-895.0,95,-23890.0,3990,90,4510.0,10,90,4510.0,10,9999
PEBBLES_M,PEBBLES,4,ret_10_reversal,10,-0.013211522036910993,-3126.0,95,-23890.0,3990,90,4510.0,10,90,4510.0,10,9990
PEBBLES_M,PEBBLES,4,ret_10_reversal,5,-0.006591506157664457,-3532.0,95,-23890.0,3990,90,4510.0,10,90,4510.0,10,9995
PEBBLES_M,PEBBLES,3,ret_10_reversal,50,0.0331271646421547,3528.1,95,-23900.0,4580,95,-19340.0,10,95,-19340.0,10,9950
PEBBLES_M,PEBBLES,3,ret_10_reversal,25,0.021533833453640898,3080.7999999999997,95,-23900.0,4580,95,-19340.0,10,95,-19340.0,10,9975
PEBBLES_M,PEBBLES,3,ret_10_reversal,10,-0.012757761426896438,-2521.5,95,-23900.0,4580,95,-19340.0,10,95,-19340.0,10,9990
PEBBLES_M,PEBBLES,3,ret_10_reversal,5,-0.025470662115926523,-4401.0,95,-23900.0,4580,95,-19340.0,10,95,-19340.0,10,9995
PEBBLES_M,PEBBLES,3,ret_10_reversal,1,-0.012690637339482627,-4940.0,95,-23900.0,4580,95,-19340.0,10,95,-19340.0,10,9999
PEBBLES_M,PEBBLES,2,ret_10_reversal,10,0.00288919688977753,5512.5,95,-24140.0,4160,60,10285.0,10,60,10285.0,10,9990
PEBBLES_M,PEBBLES,2,ret_10_reversal,5,-0.0042966203018830985,4490.0,95,-24140.0,4160,60,10285.0,10,60,10285.0,10,9995
PEBBLES_M,PEBBLES,2,ret_10_reversal,25,0.02810249756775189,4463.8,95,-24140.0,4160,60,10285.0,10,60,10285.0,10,9975
PEBBLES_M,PEBBLES,2,ret_10_reversal,1,-0.004279976176866659,3570.0,95,-24140.0,4160,60,10285.0,10,60,10285.0,10,9999
PEBBLES_M,PEBBLES,2,ret_10_reversal,50,0.009719369994715187,1834.1999999999998,95,-24140.0,4160,60,10285.0,10,60,10285.0,10,9950
SLEEP_POD_SUEDE,SLEEP_POD,4,ret_10_reversal,25,0.0449021123127907,4740.6,95,-24230.0,3900,70,3857.0,10,80,3862.0,10,9975
SLEEP_POD_SUEDE,SLEEP_POD,4,ret_10_reversal,50,0.037718545920014335,2429.2,95,-24230.0,3900,70,3857.0,10,80,3862.0,10,9950
SLEEP_POD_SUEDE,SLEEP_POD,4,ret_10_reversal,10,0.007059553053892187,2292.0,95,-24230.0,3900,70,3857.0,10,80,3862.0,10,9990
SLEEP_POD_SUEDE,SLEEP_POD,4,ret_10_reversal,1,-0.014476315936724727,-3185.0,95,-24230.0,3900,70,3857.0,10,80,3862.0,10,9999
SLEEP_POD_SUEDE,SLEEP_POD,4,ret_10_reversal,5,-0.016531092943847744,-3352.0,95,-24230.0,3900,70,3857.0,10,80,3862.0,10,9995
PEBBLES_L,PEBBLES,3,ret_10_reversal,1,0.014117210762792636,13890.0,95,-24530.0,3940,90,-8620.0,10,90,-8620.0,10,9999
PEBBLES_L,PEBBLES,3,ret_10_reversal,5,0.03821081210550615,10871.0,95,-24530.0,3940,90,-8620.0,10,90,-8620.0,10,9995
PEBBLES_L,PEBBLES,3,ret_10_reversal,10,0.04796981929707773,7964.0,95,-24530.0,3940,90,-8620.0,10,90,-8620.0,10,9990
PEBBLES_L,PEBBLES,3,ret_10_reversal,50,0.012280542487577626,1110.0,95,-24530.0,3940,90,-8620.0,10,90,-8620.0,10,9950
PEBBLES_L,PEBBLES,3,ret_10_reversal,25,0.009354468009036125,764.4,95,-24530.0,3940,90,-8620.0,10,90,-8620.0,10,9975
MICROCHIP_TRIANGLE,MICROCHIP,3,ret_10_momentum,50,0.08580536634405252,7361.5,95,-24560.0,4280,60,16650.0,10,80,16667.0,10,9950
MICROCHIP_TRIANGLE,MICROCHIP,3,ret_10_momentum,25,0.040917395633735656,5310.4,95,-24560.0,4280,60,16650.0,10,80,16667.0,10,9975
MICROCHIP_TRIANGLE,MICROCHIP,3,ret_10_momentum,10,0.01490577120996294,-13.5,95,-24560.0,4280,60,16650.0,10,80,16667.0,10,9990
MICROCHIP_TRIANGLE,MICROCHIP,3,ret_10_momentum,5,-0.011466639298406273,-5765.0,95,-24560.0,4280,60,16650.0,10,80,16667.0,10,9995
MICROCHIP_TRIANGLE,MICROCHIP,3,ret_10_momentum,1,-0.012782364075360122,-14340.0,95,-24560.0,4280,60,16650.0,10,80,16667.0,10,9999
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,ret_10_momentum,5,0.0053306706042274615,2238.0,95,-24900.0,3760,60,-14845.0,10,60,-14845.0,10,9995
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,ret_10_momentum,50,-0.007763632104921342,-49.2,95,-24900.0,3760,60,-14845.0,10,60,-14845.0,10,9950
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,ret_10_momentum,10,-0.0052265468810031605,-81.5,95,-24900.0,3760,60,-14845.0,10,60,-14845.0,10,9990
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,ret_10_momentum,25,-0.0011526924220197857,-611.0,95,-24900.0,3760,60,-14845.0,10,60,-14845.0,10,9975
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,ret_10_momentum,1,0.0005317668109639446,-2655.0,95,-24900.0,3760,60,-14845.0,10,60,-14845.0,10,9999
PEBBLES_L,PEBBLES,2,ret_10_momentum,50,0.033002836776428374,3410.2,95,-25180.0,4100,60,-1720.0,10,60,-1720.0,10,9950
PEBBLES_L,PEBBLES,2,ret_10_momentum,25,-0.000741651246152666,-692.4,95,-25180.0,4100,60,-1720.0,10,60,-1720.0,10,9975
PEBBLES_L,PEBBLES,2,ret_10_momentum,5,-0.011893231364513404,-901.0,95,-25180.0,4100,60,-1720.0,10,60,-1720.0,10,9995
PEBBLES_L,PEBBLES,2,ret_10_momentum,10,-0.014407399727113678,-2924.5,95,-25180.0,4100,60,-1720.0,10,60,-1720.0,10,9990
PEBBLES_L,PEBBLES,2,ret_10_momentum,1,-0.006162336625025679,-8095.0,95,-25180.0,4100,60,-1720.0,10,60,-1720.0,10,9999
SLEEP_POD_POLYESTER,SLEEP_POD,4,ret_10_reversal,50,0.04145370269272253,3104.0,95,-25400.0,4040,95,9895.0,10,95,9895.0,10,9950
SLEEP_POD_POLYESTER,SLEEP_POD,4,ret_10_reversal,10,0.010292248403598851,2540.0,95,-25400.0,4040,95,9895.0,10,95,9895.0,10,9990
SLEEP_POD_POLYESTER,SLEEP_POD,4,ret_10_reversal,1,0.00112347397669343,975.0,95,-25400.0,4040,95,9895.0,10,95,9895.0,10,9999
SLEEP_POD_POLYESTER,SLEEP_POD,4,ret_10_reversal,25,0.012115040337788733,749.5999999999999,95,-25400.0,4040,95,9895.0,10,95,9895.0,10,9975
SLEEP_POD_POLYESTER,SLEEP_POD,4,ret_10_reversal,5,-0.002036400277553901,669.0,95,-25400.0,4040,95,9895.0,10,95,9895.0,10,9995
MICROCHIP_OVAL,MICROCHIP,4,ret_1_momentum,25,-0.004158244265974058,-129.8,95,-25720.0,8980,95,19519.0,10,95,19334.0,10,9975
MICROCHIP_OVAL,MICROCHIP,4,ret_1_momentum,10,0.000831630625769927,-255.5,95,-25720.0,8980,95,19519.0,10,95,19334.0,10,9990
MICROCHIP_OVAL,MICROCHIP,4,ret_1_momentum,50,-0.009429764124143477,-267.8,95,-25720.0,8980,95,19519.0,10,95,19334.0,10,9950
MICROCHIP_OVAL,MICROCHIP,4,ret_1_momentum,5,-0.0050812967151591636,-546.0,95,-25720.0,8980,95,19519.0,10,95,19334.0,10,9995
MICROCHIP_OVAL,MICROCHIP,4,ret_1_momentum,1,-0.0076488159152001325,-2045.0,95,-25720.0,8980,95,19519.0,10,95,19334.0,10,9999
MICROCHIP_OVAL,MICROCHIP,4,imbalance,5,0.0069457579899154034,-1522.0,95,-26010.0,7660,60,0.0,0,60,0.0,0,9995
MICROCHIP_OVAL,MICROCHIP,4,imbalance,10,0.014313121734536853,-1740.0,95,-26010.0,7660,60,0.0,0,60,0.0,0,9990
MICROCHIP_OVAL,MICROCHIP,4,imbalance,25,0.017686865582633996,-2785.7999999999997,95,-26010.0,7660,60,0.0,0,60,0.0,0,9975
MICROCHIP_OVAL,MICROCHIP,4,imbalance,50,0.022806217162234587,-2967.9,95,-26010.0,7660,60,0.0,0,60,0.0,0,9950
MICROCHIP_OVAL,MICROCHIP,4,imbalance,1,-0.016380311925565536,-5910.0,95,-26010.0,7660,60,0.0,0,60,0.0,0,9999
MICROCHIP_OVAL,MICROCHIP,4,microprice,1,0.012673914320926202,12735.0,95,-26080.0,9160,95,19540.0,10,90,19536.0,10,9999
MICROCHIP_OVAL,MICROCHIP,4,microprice,5,0.016646157977659434,9448.0,95,-26080.0,9160,95,19540.0,10,90,19536.0,10,9995
MICROCHIP_OVAL,MICROCHIP,4,microprice,10,0.017454811232384564,7150.5,95,-26080.0,9160,95,19540.0,10,90,19536.0,10,9990
MICROCHIP_OVAL,MICROCHIP,4,microprice,25,0.013941447472698933,6137.799999999999,95,-26080.0,9160,95,19540.0,10,90,19536.0,10,9975
MICROCHIP_OVAL,MICROCHIP,4,microprice,50,0.011154508071532683,5688.7,95,-26080.0,9160,95,19540.0,10,90,19536.0,10,9950
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,ret_10_reversal,1,-0.0005317668109639446,2655.0,95,-26140.0,3760,60,-16365.0,10,60,-16365.0,10,9999
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,2,ret_10_reversal,25,0.0011526924220197857,611.0,95,-26140.0,3760,60,-16365.0,10,60,-16365.0,10,9975
