product,category,anchor_type,anchor,side,horizon,full_proxy,portal_proxy,avg_pnl,hit_rate,count,portal_count
SLEEP_POD_LAMB_WOOL,SLEEP_POD,round_100,10600.0,two_sided,100,359458.0,75903.5,16.2452,0.5555,22127,8572
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,median,9959.5,two_sided,50,119323.5,75811.0,7.3688,0.5552,16193,6587
SLEEP_POD_SUEDE,SLEEP_POD,round_5,11800.0,two_sided,100,371968.5,75729.5,19.5065,0.5797,19069,3440
SLEEP_POD_SUEDE,SLEEP_POD,round_10,11800.0,two_sided,100,371968.5,75729.5,19.5065,0.5797,19069,3440
SLEEP_POD_SUEDE,SLEEP_POD,round_25,11800.0,two_sided,100,371968.5,75729.5,19.5065,0.5797,19069,3440
SLEEP_POD_SUEDE,SLEEP_POD,round_50,11800.0,two_sided,100,371968.5,75729.5,19.5065,0.5797,19069,3440
SLEEP_POD_SUEDE,SLEEP_POD,round_100,11800.0,two_sided,100,371968.5,75729.5,19.5065,0.5797,19069,3440
PEBBLES_M,PEBBLES,round_25,10275.0,sell_high,100,112381.0,75728.0,9.4303,0.5295,11917,8428
PEBBLES_L,PEBBLES,mean,10174.1106,sell_high,100,142481.0,75634.5,14.107,0.5524,10100,6141
PEBBLES_L,PEBBLES,round_25,10175.0,sell_high,100,142860.5,75597.5,14.1628,0.5525,10087,6135
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,mean,9813.7419,buy_low,100,146116.0,75438.0,13.0566,0.5466,11191,3392
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_1,9960.0,two_sided,50,118762.5,75209.5,7.3414,0.555,16177,6574
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_5,9960.0,two_sided,50,118762.5,75209.5,7.3414,0.555,16177,6574
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_10,9960.0,two_sided,50,118762.5,75209.5,7.3414,0.555,16177,6574
PEBBLES_M,PEBBLES,round_500,10500.0,sell_high,50,81043.0,75102.5,8.954,0.5496,9051,7072
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,mean,10084.6397,two_sided,50,154695.0,75015.0,7.8109,0.5584,19805,6058
PEBBLES_XL,PEBBLES,round_1000,13000.0,buy_low,100,421520.0,74921.0,58.3338,0.593,7226,555
SLEEP_POD_SUEDE,SLEEP_POD,round_1,11798.0,sell_high,100,191305.5,74839.0,27.443,0.5991,6971,3448
SLEEP_POD_SUEDE,SLEEP_POD,median,11798.5,sell_high,100,190895.0,74520.5,27.4038,0.5988,6966,3446
PEBBLES_L,PEBBLES,round_10,10180.0,sell_high,100,140076.5,73965.5,13.9839,0.5525,10017,6114
PEBBLES_M,PEBBLES,mean,10263.2432,sell_high,100,110935.0,73927.5,9.1644,0.5276,12105,8488
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,round_5,11045.0,two_sided,100,367561.0,73832.5,16.2904,0.5587,22563,8622
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,median,11045.5,two_sided,100,366557.5,73764.0,16.2488,0.5586,22559,8620
SLEEP_POD_SUEDE,SLEEP_POD,round_500,12000.0,sell_high,100,134536.5,73413.5,41.0297,0.6587,3279,2027
SLEEP_POD_SUEDE,SLEEP_POD,round_1000,12000.0,sell_high,100,134536.5,73413.5,41.0297,0.6587,3279,2027
PEBBLES_M,PEBBLES,10000,10000.0,two_sided,100,245415.5,73348.5,10.7201,0.5364,22893,9456
PEBBLES_M,PEBBLES,round_1000,10000.0,two_sided,100,245415.5,73348.5,10.7201,0.5364,22893,9456
PEBBLES_M,PEBBLES,round_10000,10000.0,two_sided,100,245415.5,73348.5,10.7201,0.5364,22893,9456
PEBBLES_M,PEBBLES,10000,10000.0,sell_high,100,123854.0,73348.5,8.0248,0.524,15434,9456
PEBBLES_M,PEBBLES,round_1000,10000.0,sell_high,100,123854.0,73348.5,8.0248,0.524,15434,9456
PEBBLES_M,PEBBLES,round_10000,10000.0,sell_high,100,123854.0,73348.5,8.0248,0.524,15434,9456
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,round_1,11046.0,two_sided,100,365749.5,73341.0,16.2116,0.5585,22561,8618
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,10000,10000.0,two_sided,50,133236.5,73272.0,7.7409,0.5576,17212,6370
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_100,10000.0,two_sided,50,133236.5,73272.0,7.7409,0.5576,17212,6370
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_250,10000.0,two_sided,50,133236.5,73272.0,7.7409,0.5576,17212,6370
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_500,10000.0,two_sided,50,133236.5,73272.0,7.7409,0.5576,17212,6370
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_1000,10000.0,two_sided,50,133236.5,73272.0,7.7409,0.5576,17212,6370
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_10000,10000.0,two_sided,50,133236.5,73272.0,7.7409,0.5576,17212,6370
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,round_10,11050.0,two_sided,100,364748.5,73133.5,16.1729,0.5589,22553,8588
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,round_25,11050.0,two_sided,100,364748.5,73133.5,16.1729,0.5589,22553,8588
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,round_50,11050.0,two_sided,100,364748.5,73133.5,16.1729,0.5589,22553,8588
ROBOT_MOPPING,ROBOT,round_250,11000.0,two_sided,100,89189.5,73096.0,3.3749,0.5141,26427,9109
ROBOT_MOPPING,ROBOT,round_500,11000.0,two_sided,100,89189.5,73096.0,3.3749,0.5141,26427,9109
ROBOT_MOPPING,ROBOT,round_1000,11000.0,two_sided,100,89189.5,73096.0,3.3749,0.5141,26427,9109
ROBOT_MOPPING,ROBOT,round_250,11000.0,sell_high,100,-932.5,73096.0,-0.0694,0.5156,13438,9109
ROBOT_MOPPING,ROBOT,round_500,11000.0,sell_high,100,-932.5,73096.0,-0.0694,0.5156,13438,9109
ROBOT_MOPPING,ROBOT,round_1000,11000.0,sell_high,100,-932.5,73096.0,-0.0694,0.5156,13438,9109
ROBOT_MOPPING,ROBOT,round_5,11110.0,two_sided,100,95767.5,72936.0,3.6265,0.5142,26408,8774
ROBOT_MOPPING,ROBOT,round_10,11110.0,two_sided,100,95767.5,72936.0,3.6265,0.5142,26408,8774
ROBOT_MOPPING,ROBOT,round_5,11110.0,sell_high,100,-1518.5,72936.0,-0.1171,0.5157,12972,8774
ROBOT_MOPPING,ROBOT,round_10,11110.0,sell_high,100,-1518.5,72936.0,-0.1171,0.5157,12972,8774
PEBBLES_M,PEBBLES,round_250,10250.0,two_sided,100,256219.5,72887.0,11.5046,0.5387,22271,8576
ROBOT_MOPPING,ROBOT,median,11110.75,two_sided,100,95636.0,72855.0,3.6209,0.5142,26412,8773
ROBOT_MOPPING,ROBOT,median,11110.75,sell_high,100,-1599.5,72855.0,-0.1233,0.5157,12971,8773
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_25,9950.0,sell_high,50,48155.0,72754.5,5.2663,0.5418,9144,6505
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_50,9950.0,sell_high,50,48155.0,72754.5,5.2663,0.5418,9144,6505
ROBOT_MOPPING,ROBOT,round_1,11111.0,two_sided,100,95530.5,72749.5,3.6171,0.5142,26411,8772
ROBOT_MOPPING,ROBOT,round_1,11111.0,sell_high,100,-1705.0,72749.5,-0.1315,0.5157,12970,8772
SLEEP_POD_SUEDE,SLEEP_POD,round_5,11800.0,sell_high,100,188650.5,72473.5,27.2616,0.598,6920,3424
SLEEP_POD_SUEDE,SLEEP_POD,round_10,11800.0,sell_high,100,188650.5,72473.5,27.2616,0.598,6920,3424
SLEEP_POD_SUEDE,SLEEP_POD,round_25,11800.0,sell_high,100,188650.5,72473.5,27.2616,0.598,6920,3424
SLEEP_POD_SUEDE,SLEEP_POD,round_50,11800.0,sell_high,100,188650.5,72473.5,27.2616,0.598,6920,3424
SLEEP_POD_SUEDE,SLEEP_POD,round_100,11800.0,sell_high,100,188650.5,72473.5,27.2616,0.598,6920,3424
PEBBLES_L,PEBBLES,round_1,10184.0,sell_high,100,137170.0,72456.0,13.804,0.5521,9937,6085
MICROCHIP_CIRCLE,MICROCHIP,10000,10000.0,buy_low,50,9363.5,72295.5,0.3605,0.5002,25976,6236
MICROCHIP_CIRCLE,MICROCHIP,round_10000,10000.0,buy_low,50,9363.5,72295.5,0.3605,0.5002,25976,6236
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,round_500,9500.0,buy_low,100,93406.5,72079.0,6.4361,0.5189,14513,6635
ROBOT_MOPPING,ROBOT,mean,11100.2132,two_sided,100,92450.5,72036.5,3.4979,0.5137,26430,8807
ROBOT_MOPPING,ROBOT,round_25,11100.0,two_sided,100,92450.5,72036.5,3.4979,0.5137,26430,8807
ROBOT_MOPPING,ROBOT,round_50,11100.0,two_sided,100,92450.5,72036.5,3.4979,0.5137,26430,8807
ROBOT_MOPPING,ROBOT,round_100,11100.0,two_sided,100,92450.5,72036.5,3.4979,0.5137,26430,8807
ROBOT_MOPPING,ROBOT,mean,11100.2132,sell_high,100,-4335.0,72036.5,-0.3331,0.5152,13015,8807
ROBOT_MOPPING,ROBOT,round_25,11100.0,sell_high,100,-4335.0,72036.5,-0.3331,0.5152,13015,8807
ROBOT_MOPPING,ROBOT,round_50,11100.0,sell_high,100,-4335.0,72036.5,-0.3331,0.5152,13015,8807
ROBOT_MOPPING,ROBOT,round_100,11100.0,sell_high,100,-4335.0,72036.5,-0.3331,0.5152,13015,8807
PEBBLES_L,PEBBLES,median,10184.5,sell_high,100,136419.0,71933.0,13.7408,0.552,9928,6082
SNACKPACK_RASPBERRY,SNACKPACK,round_100,10100.0,two_sided,100,311830.0,71560.5,12.9908,0.5547,24004,8592
PEBBLES_L,PEBBLES,round_5,10185.0,sell_high,100,135708.0,71219.0,13.6802,0.5519,9920,6078
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,round_5,9925.0,two_sided,100,304769.0,71001.0,14.9639,0.5493,20367,7984
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,round_25,9925.0,two_sided,100,304769.0,71001.0,14.9639,0.5493,20367,7984
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,median,9959.5,sell_high,50,44875.0,70909.5,5.0112,0.5399,8955,6424
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,mean,9385.2192,buy_low,100,107055.5,70680.0,9.5739,0.5274,11182,4098
SLEEP_POD_LAMB_WOOL,SLEEP_POD,round_1000,11000.0,two_sided,50,165543.0,70564.5,6.9381,0.5401,23860,6032
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10000,10000.0,sell_high,50,70515.5,70481.0,3.8311,0.528,18406,4708
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_500,10000.0,sell_high,50,70515.5,70481.0,3.8311,0.528,18406,4708
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_1000,10000.0,sell_high,50,70515.5,70481.0,3.8311,0.528,18406,4708
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_10000,10000.0,sell_high,50,70515.5,70481.0,3.8311,0.528,18406,4708
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_1,9960.0,sell_high,50,44068.0,70324.0,4.9332,0.5395,8933,6409
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_5,9960.0,sell_high,50,44068.0,70324.0,4.9332,0.5395,8933,6409
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_10,9960.0,sell_high,50,44068.0,70324.0,4.9332,0.5395,8933,6409
PEBBLES_XL,PEBBLES,round_500,13500.0,two_sided,50,394287.5,69909.0,20.8397,0.535,18920,7996
PEBBLES_M,PEBBLES,round_250,10250.0,sell_high,100,107945.5,69725.0,8.7803,0.5259,12294,8552
MICROCHIP_RECTANGLE,MICROCHIP,round_5,8605.0,two_sided,50,127446.5,69556.0,5.1974,0.5163,24521,5611
PEBBLES_XL,PEBBLES,round_250,13250.0,buy_low,50,280116.5,69469.5,31.4702,0.5557,8901,993
SLEEP_POD_LAMB_WOOL,SLEEP_POD,round_250,10750.0,sell_high,100,145592.0,69361.5,14.7779,0.5135,9852,5381
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,round_1,9926.0,two_sided,100,301753.5,69344.5,14.8093,0.5487,20376,7992
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,median,9926.5,two_sided,100,301075.0,69330.5,14.7731,0.5485,20380,7993
MICROCHIP_RECTANGLE,MICROCHIP,mean,8732.4394,two_sided,50,128399.5,69247.0,4.9969,0.5162,25696,6649
MICROCHIP_RECTANGLE,MICROCHIP,median,8604.0,two_sided,50,127118.0,69211.0,5.1859,0.5163,24512,5605
MICROCHIP_RECTANGLE,MICROCHIP,round_1,8604.0,two_sided,50,127118.0,69211.0,5.1859,0.5163,24512,5605
MICROCHIP_RECTANGLE,MICROCHIP,round_10,8600.0,two_sided,50,127275.5,68872.0,5.1956,0.5164,24497,5601
MICROCHIP_RECTANGLE,MICROCHIP,round_25,8600.0,two_sided,50,127275.5,68872.0,5.1956,0.5164,24497,5601
MICROCHIP_RECTANGLE,MICROCHIP,round_50,8600.0,two_sided,50,127275.5,68872.0,5.1956,0.5164,24497,5601
MICROCHIP_RECTANGLE,MICROCHIP,round_100,8600.0,two_sided,50,127275.5,68872.0,5.1956,0.5164,24497,5601
MICROCHIP_CIRCLE,MICROCHIP,mean,9214.8853,buy_low,100,105160.5,68811.5,8.6716,0.5249,12127,3385
SLEEP_POD_LAMB_WOOL,SLEEP_POD,round_1000,11000.0,buy_low,100,237084.5,68559.0,12.463,0.5509,19023,4056
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,round_1000,9000.0,sell_high,100,178789.5,68427.5,9.1781,0.5303,19480,6369
PEBBLES_XL,PEBBLES,mean,13225.5893,buy_low,50,270456.0,68410.0,31.0192,0.5541,8719,955
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,round_25,9275.0,two_sided,50,177379.0,68312.0,8.7066,0.5123,20373,6118
TRANSLATOR_SPACE_GRAY,TRANSLATOR,mean,9431.9019,sell_high,100,124340.5,68229.5,10.1602,0.5578,12238,1112
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,mean,9271.895,two_sided,50,177221.0,68210.0,8.6984,0.5123,20374,6121
PEBBLES_L,PEBBLES,round_50,10200.0,sell_high,100,128640.5,67627.5,13.2564,0.5525,9704,6032
PEBBLES_L,PEBBLES,round_100,10200.0,sell_high,100,128640.5,67627.5,13.2564,0.5525,9704,6032
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,round_10,9930.0,two_sided,100,298530.0,67406.5,14.6611,0.548,20362,8011
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,median,9280.0,two_sided,50,178529.0,67325.0,8.6271,0.5127,20694,6202
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,round_1,9280.0,two_sided,50,178529.0,67325.0,8.6271,0.5127,20694,6202
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,round_5,9280.0,two_sided,50,178529.0,67325.0,8.6271,0.5127,20694,6202
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,round_10,9280.0,two_sided,50,178529.0,67325.0,8.6271,0.5127,20694,6202
MICROCHIP_CIRCLE,MICROCHIP,round_250,9250.0,buy_low,100,101162.0,66976.0,7.9187,0.5242,12775,3454
UV_VISOR_YELLOW,UV_VISOR,mean,10957.4608,two_sided,100,228655.5,66932.0,9.2611,0.5361,24690,7975
SLEEP_POD_COTTON,SLEEP_POD,round_500,11500.0,two_sided,100,312924.5,66796.5,14.198,0.5545,22040,8355
SLEEP_POD_COTTON,SLEEP_POD,mean,11527.614,two_sided,100,295671.5,66635.0,13.2677,0.5519,22285,8285
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,10000,10000.0,buy_low,100,35163.5,66265.5,1.5355,0.4895,22900,4069
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,round_10000,10000.0,buy_low,100,35163.5,66265.5,1.5355,0.4895,22900,4069
SNACKPACK_STRAWBERRY,SNACKPACK,round_100,10800.0,two_sided,100,234828.0,65708.0,11.0435,0.5463,21264,6883
SNACKPACK_STRAWBERRY,SNACKPACK,round_100,10800.0,sell_high,100,88841.0,65708.0,9.5703,0.5274,9283,6883
MICROCHIP_CIRCLE,MICROCHIP,10000,10000.0,two_sided,50,2571.0,65503.0,0.0889,0.5008,28923,9183
MICROCHIP_CIRCLE,MICROCHIP,round_10000,10000.0,two_sided,50,2571.0,65503.0,0.0889,0.5008,28923,9183
MICROCHIP_RECTANGLE,MICROCHIP,mean,8732.4394,buy_low,50,51433.0,65444.0,3.8082,0.5157,13506,6577
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,10000,10000.0,sell_high,50,39886.5,65208.0,4.8934,0.539,8151,6037
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_100,10000.0,sell_high,50,39886.5,65208.0,4.8934,0.539,8151,6037
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_250,10000.0,sell_high,50,39886.5,65208.0,4.8934,0.539,8151,6037
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_500,10000.0,sell_high,50,39886.5,65208.0,4.8934,0.539,8151,6037
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_1000,10000.0,sell_high,50,39886.5,65208.0,4.8934,0.539,8151,6037
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_10000,10000.0,sell_high,50,39886.5,65208.0,4.8934,0.539,8151,6037
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,round_10,9800.0,two_sided,50,142846.0,64635.0,6.5265,0.5359,21887,5907
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,round_25,9800.0,two_sided,50,142846.0,64635.0,6.5265,0.5359,21887,5907
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,round_50,9800.0,two_sided,50,142846.0,64635.0,6.5265,0.5359,21887,5907
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,round_100,9800.0,two_sided,50,142846.0,64635.0,6.5265,0.5359,21887,5907
SLEEP_POD_LAMB_WOOL,SLEEP_POD,round_500,10500.0,two_sided,100,363383.0,64293.0,17.5141,0.5587,20748,7781
SLEEP_POD_LAMB_WOOL,SLEEP_POD,round_1000,11000.0,sell_high,100,105901.0,63995.0,22.2201,0.5394,4766,1976
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,round_50,9950.0,two_sided,100,286846.5,63654.5,14.1012,0.5443,20342,8101
UV_VISOR_MAGENTA,UV_VISOR,round_50,11300.0,two_sided,50,183441.0,63396.5,9.1826,0.5359,19977,5703
UV_VISOR_MAGENTA,UV_VISOR,round_100,11300.0,two_sided,50,183441.0,63396.5,9.1826,0.5359,19977,5703
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,round_250,9750.0,buy_low,100,148739.0,62804.0,16.8276,0.5691,8839,2311
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,mean,10084.6397,sell_high,50,40427.5,62750.0,5.8211,0.5492,6945,5353
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,median,9803.0,two_sided,50,139238.0,62644.5,6.3681,0.5349,21865,5887
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,round_1,9803.0,two_sided,50,139238.0,62644.5,6.3681,0.5349,21865,5887
TRANSLATOR_SPACE_GRAY,TRANSLATOR,round_1000,9000.0,sell_high,50,64101.0,62320.0,3.1182,0.5091,20557,2391
SNACKPACK_STRAWBERRY,SNACKPACK,round_500,11000.0,buy_low,100,184313.0,61999.0,9.8563,0.5564,18700,1928
SNACKPACK_STRAWBERRY,SNACKPACK,round_1000,11000.0,buy_low,100,184313.0,61999.0,9.8563,0.5564,18700,1928
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,round_5,9805.0,two_sided,50,139000.5,61925.5,6.3584,0.5347,21861,5898
SLEEP_POD_LAMB_WOOL,SLEEP_POD,mean,10701.4417,sell_high,100,143839.5,61151.0,13.2425,0.5143,10862,5936
SNACKPACK_RASPBERRY,SNACKPACK,10000,10000.0,two_sided,100,247472.0,61111.0,10.5303,0.5539,23501,8419
SNACKPACK_RASPBERRY,SNACKPACK,round_250,10000.0,two_sided,100,247472.0,61111.0,10.5303,0.5539,23501,8419
SNACKPACK_RASPBERRY,SNACKPACK,round_500,10000.0,two_sided,100,247472.0,61111.0,10.5303,0.5539,23501,8419
SNACKPACK_RASPBERRY,SNACKPACK,round_1000,10000.0,two_sided,100,247472.0,61111.0,10.5303,0.5539,23501,8419
SNACKPACK_RASPBERRY,SNACKPACK,round_10000,10000.0,two_sided,100,247472.0,61111.0,10.5303,0.5539,23501,8419
UV_VISOR_MAGENTA,UV_VISOR,round_500,11500.0,sell_high,100,119670.5,60956.0,34.4574,0.6127,3473,2839
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,round_250,9750.0,two_sided,50,148159.5,60790.0,6.8831,0.5371,21525,5897
UV_VISOR_MAGENTA,UV_VISOR,round_250,11250.0,two_sided,50,182537.5,60759.0,8.7322,0.535,20904,6377
UV_VISOR_MAGENTA,UV_VISOR,median,11276.0,two_sided,50,181932.0,60536.5,8.9719,0.5353,20278,6002
UV_VISOR_MAGENTA,UV_VISOR,round_1,11276.0,two_sided,50,181932.0,60536.5,8.9719,0.5353,20278,6002
UV_VISOR_MAGENTA,UV_VISOR,round_10,11280.0,two_sided,50,181601.5,60392.5,8.9937,0.5357,20192,5942
SLEEP_POD_SUEDE,SLEEP_POD,round_500,12000.0,two_sided,50,190483.5,60216.0,11.3654,0.5588,16760,2981
SLEEP_POD_SUEDE,SLEEP_POD,round_1000,12000.0,two_sided,50,190483.5,60216.0,11.3654,0.5588,16760,2981
MICROCHIP_CIRCLE,MICROCHIP,round_100,9100.0,buy_low,100,139785.5,59948.5,15.171,0.5593,9214,2885
MICROCHIP_CIRCLE,MICROCHIP,round_25,9150.0,buy_low,100,128894.5,59768.0,12.0282,0.5364,10716,3202
MICROCHIP_CIRCLE,MICROCHIP,round_50,9150.0,buy_low,100,128894.5,59768.0,12.0282,0.5364,10716,3202
SLEEP_POD_NYLON,SLEEP_POD,10000,10000.0,buy_low,100,86894.5,59582.5,4.4172,0.5339,19672,1547
SLEEP_POD_NYLON,SLEEP_POD,round_1000,10000.0,buy_low,100,86894.5,59582.5,4.4172,0.5339,19672,1547
SLEEP_POD_NYLON,SLEEP_POD,round_10000,10000.0,buy_low,100,86894.5,59582.5,4.4172,0.5339,19672,1547
SNACKPACK_STRAWBERRY,SNACKPACK,mean,10706.6085,two_sided,100,224768.5,59464.0,10.3551,0.5455,21706,8640
SNACKPACK_STRAWBERRY,SNACKPACK,mean,10706.6085,sell_high,100,102942.0,59464.0,8.4316,0.5326,12209,8640
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,mean,9838.3941,two_sided,100,254725.5,59320.0,12.5555,0.5366,20288,7285
UV_VISOR_MAGENTA,UV_VISOR,round_5,11275.0,two_sided,50,180580.5,59319.0,8.8987,0.5348,20293,6012
UV_VISOR_MAGENTA,UV_VISOR,round_25,11275.0,two_sided,50,180580.5,59319.0,8.8987,0.5348,20293,6012
PANEL_1X2,PANEL,10000,10000.0,two_sided,50,26729.0,59177.5,0.9663,0.5022,27661,8902
PANEL_1X2,PANEL,10000,10000.0,buy_low,50,26729.0,59177.5,0.9663,0.5022,27661,8902
PANEL_1X2,PANEL,round_10000,10000.0,two_sided,50,26729.0,59177.5,0.9663,0.5022,27661,8902
PANEL_1X2,PANEL,round_10000,10000.0,buy_low,50,26729.0,59177.5,0.9663,0.5022,27661,8902
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,round_100,9900.0,buy_low,100,156781.0,59132.0,16.7287,0.5814,9372,6949
MICROCHIP_CIRCLE,MICROCHIP,median,9142.5,buy_low,100,129332.0,59125.5,12.2636,0.538,10546,3176
PEBBLES_L,PEBBLES,round_250,10250.0,sell_high,100,101888.0,58968.5,11.3373,0.5463,8987,5888
SNACKPACK_RASPBERRY,SNACKPACK,mean,10077.8121,two_sided,100,302146.0,58889.0,12.5538,0.5538,24068,8687
MICROCHIP_CIRCLE,MICROCHIP,round_5,9140.0,buy_low,100,128538.5,58773.0,12.2675,0.5382,10478,3163
MICROCHIP_CIRCLE,MICROCHIP,round_10,9140.0,buy_low,100,128538.5,58773.0,12.2675,0.5382,10478,3163
MICROCHIP_CIRCLE,MICROCHIP,round_1,9142.0,buy_low,100,128795.5,58714.5,12.2383,0.5382,10524,3172
SNACKPACK_STRAWBERRY,SNACKPACK,round_10,10760.0,two_sided,100,218027.0,58479.0,10.0873,0.5409,21614,7739
SNACKPACK_STRAWBERRY,SNACKPACK,round_10,10760.0,sell_high,100,92187.0,58479.0,8.6871,0.5262,10612,7739
SNACKPACK_RASPBERRY,SNACKPACK,round_5,10075.0,two_sided,100,299459.0,58201.0,12.4195,0.5535,24112,8700
SNACKPACK_RASPBERRY,SNACKPACK,round_25,10075.0,two_sided,100,299459.0,58201.0,12.4195,0.5535,24112,8700
SNACKPACK_STRAWBERRY,SNACKPACK,median,10756.0,two_sided,100,216627.0,58050.5,10.0137,0.5408,21633,7803
SNACKPACK_STRAWBERRY,SNACKPACK,round_1,10756.0,two_sided,100,216627.0,58050.5,10.0137,0.5408,21633,7803
SNACKPACK_STRAWBERRY,SNACKPACK,median,10756.0,sell_high,100,92768.0,58050.5,8.6537,0.5268,10720,7803
SNACKPACK_STRAWBERRY,SNACKPACK,round_1,10756.0,sell_high,100,92768.0,58050.5,8.6537,0.5268,10720,7803
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,round_500,9500.0,buy_low,100,123908.0,58023.0,7.1627,0.5244,17299,3714
SNACKPACK_STRAWBERRY,SNACKPACK,round_25,10750.0,two_sided,100,215936.5,57943.0,9.9689,0.5412,21661,7897
SNACKPACK_STRAWBERRY,SNACKPACK,round_50,10750.0,two_sided,100,215936.5,57943.0,9.9689,0.5412,21661,7897
SNACKPACK_STRAWBERRY,SNACKPACK,round_250,10750.0,two_sided,100,215936.5,57943.0,9.9689,0.5412,21661,7897
SNACKPACK_STRAWBERRY,SNACKPACK,round_25,10750.0,sell_high,100,93920.5,57943.0,8.6356,0.5276,10876,7897
SNACKPACK_STRAWBERRY,SNACKPACK,round_50,10750.0,sell_high,100,93920.5,57943.0,8.6356,0.5276,10876,7897
SNACKPACK_STRAWBERRY,SNACKPACK,round_250,10750.0,sell_high,100,93920.5,57943.0,8.6356,0.5276,10876,7897
SNACKPACK_RASPBERRY,SNACKPACK,median,10074.5,two_sided,100,298718.0,57938.0,12.4052,0.5537,24080,8695
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,round_250,9250.0,sell_high,100,129842.5,57889.5,10.1076,0.5234,12846,1484
SNACKPACK_STRAWBERRY,SNACKPACK,round_5,10755.0,two_sided,100,216427.5,57729.0,10.0045,0.5409,21633,7820
SNACKPACK_STRAWBERRY,SNACKPACK,round_5,10755.0,sell_high,100,93203.0,57729.0,8.6725,0.527,10747,7820
SLEEP_POD_COTTON,SLEEP_POD,round_500,11500.0,sell_high,100,74662.0,57669.0,7.4789,0.5457,9983,8227
