signal,feature,direction,horizon,threshold,cost_mult,train_edge,train_t,train_count,train_active_rate,train_positive_days,train_positive_blocks,train_min_day_edge,train_min_block_edge,train_score,product,category,test_day
past_momentum,past_mid_diff_50,1.0,100,82.5,0.5,5.475573049316972,3.9920973626534177,4319,0.21923857868020305,2,11,1.0333333333333334,-47.17176870748299,3.0115651771243344,ROBOT_VACUUMING,ROBOT,4
past_momentum,past_mid_diff_50,1.0,50,59.5,0.5,3.930708554331565,5.131129355877146,7353,0.37136363636363634,2,11,2.1462135657858896,-14.640127388535031,2.161889704882361,ROBOT_VACUUMING,ROBOT,4
past_momentum,past_mid_diff_50,1.0,100,59.5,0.5,5.222901023890785,4.85905614094422,7325,0.37182741116751267,2,8,1.4403588058066283,-29.31115107913669,2.089160409556314,ROBOT_VACUUMING,ROBOT,4
past_momentum,past_mid_diff_50,1.0,50,82.5,0.5,4.160553112705392,4.224228760929241,4321,0.21823232323232322,2,10,0.898769305019305,-22.39625850340136,2.080276556352696,ROBOT_VACUUMING,ROBOT,4
past_momentum,past_mid_diff_100,1.0,100,151.5,0.5,3.601063829787234,2.3138638162384084,2397,0.12229591836734693,2,11,0.1369990680335508,-78.1875,1.980585106382979,ROBOT_VACUUMING,ROBOT,4
z_revert,roll_z_500,-1.0,100,0.75,0.5,4.296811224489796,5.321158919579153,13720,0.6999285787164575,1,13,-0.9360603358597117,-57.35288461538462,1.8568669600586551,ROBOT_VACUUMING,ROBOT,4
past_momentum,past_mid_diff_50,1.0,25,106.5,0.5,2.590486725663717,2.734244119886002,2260,0.11385390428211586,2,14,2.4228766025641026,-22.825342465753426,1.813340707964602,ROBOT_VACUUMING,ROBOT,4
z_revert,roll_z_500,-1.0,25,2.0,0.5,2.9890143737166324,3.411031799196679,2435,0.12327865532604293,2,12,2.103919239904988,-14.317567567567568,1.7934086242299796,ROBOT_VACUUMING,ROBOT,4
z_revert,roll_z_500,-1.0,100,1.0,0.5,2.6174725082911503,2.975898298377554,11458,0.5845321905927967,2,13,0.33815128959667645,-59.119519094766616,1.7013571303892476,ROBOT_VACUUMING,ROBOT,4
past_momentum,past_mid_diff_50,1.0,50,106.5,1.0,3.117920353982301,2.4258418072828003,2260,0.11414141414141414,1,14,-0.5049407114624506,-39.69178082191781,1.6776035363251602,ROBOT_VACUUMING,ROBOT,4
past_momentum,past_mid_diff_50,1.0,100,43.0,0.5,3.5879376100136904,3.8578608499895606,10226,0.5190862944162437,2,8,0.41503584576632435,-27.06779661016949,1.4351750440054762,ROBOT_VACUUMING,ROBOT,4
past_momentum,past_mid_diff_100,1.0,100,119.0,0.5,3.4500452591083954,2.819339043789064,4419,0.2254591836734694,1,10,-0.31648936170212766,-39.735955056179776,1.4085332678520701,ROBOT_VACUUMING,ROBOT,4
past_momentum,past_mid_diff_25,1.0,100,58.5,0.5,2.748713751169317,1.956470304808612,4276,0.21650632911392406,2,10,2.2865793376174,-32.28525641025641,1.3743568755846585,ROBOT_VACUUMING,ROBOT,4
z_revert,roll_z_500,-1.0,100,0.5,0.5,4.662847842736788,6.132842286776682,15668,0.7993061932455872,1,13,-1.669684731631058,-55.60649819494585,1.3611663661478544,ROBOT_VACUUMING,ROBOT,4
past_momentum,past_mid_diff_50,1.0,100,82.5,1.0,3.7429960639036812,2.7292403516773436,4319,0.21923857868020305,1,10,-0.6451690821256039,-48.89115646258504,1.2263289498262369,ROBOT_VACUUMING,ROBOT,4
past_momentum,past_mid_diff_50,1.0,50,59.5,1.0,2.2008703930368556,2.873068427860096,7353,0.37136363636363634,2,11,0.46635794061563607,-16.351910828025478,1.2104787161702706,ROBOT_VACUUMING,ROBOT,4
past_momentum,past_mid_diff_25,1.0,100,74.5,0.5,2.5345876520955386,1.318430815485895,2219,0.11235443037974684,1,10,-0.07643581081081081,-42.9453125,1.1908580152369586,ROBOT_VACUUMING,ROBOT,4
past_momentum,past_mid_diff_50,1.0,100,59.5,1.0,3.4928327645051196,3.249675690349706,7325,0.37182741116751267,1,8,-0.23979731580388935,-31.048561151079138,1.1573357899981584,ROBOT_VACUUMING,ROBOT,4
past_momentum,past_mid_diff_50,1.0,50,43.0,0.5,2.312184097978227,3.562480341464295,10288,0.5195959595959596,2,10,1.0891517599538372,-14.73002421307506,1.1560920489891136,ROBOT_VACUUMING,ROBOT,4
past_momentum,past_mid_diff_25,1.0,50,58.5,0.5,2.0006988120195666,2.000504382223398,4293,0.21627204030226702,2,11,1.2573886193206882,-14.198717948717949,1.1003843466107617,ROBOT_VACUUMING,ROBOT,4
past_momentum,past_mid_diff_25,1.0,100,31.0,0.5,2.3806129376394143,2.5444862283411362,10311,0.5220759493670886,2,9,0.12562337921404348,-19.495771670190276,1.0712758219377363,ROBOT_VACUUMING,ROBOT,4
past_momentum,past_mid_diff_10,1.0,100,37.0,0.5,1.9045086705202312,1.3095612473940468,4325,0.2186552072800809,2,11,0.6110157016683022,-20.067708333333332,1.0474797687861273,ROBOT_VACUUMING,ROBOT,4
past_revert,past_mid_diff_25,-1.0,100,95.0,0.5,7.697867298578199,3.121007117242988,2110,0.10683544303797468,2,14,5.083791208791209,-49.20774647887324,5.388507109004739,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_50,-1.0,50,137.0,0.5,8.003020782986951,4.194654640226202,2069,0.1044949494949495,2,11,5.193164362519202,-37.72303921568628,4.4016614306428234,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_25,-1.0,100,75.0,0.5,6.24729862475442,3.367200929984464,4072,0.20617721518987342,2,14,4.315330477356182,-39.69526627218935,4.373109037328094,SLEEP_POD_COTTON,SLEEP_POD,2
z_revert,roll_z_50,-1.0,100,2.0,0.5,7.157194244604317,3.217196073487798,2780,0.140531796582752,2,12,5.3395196506550215,-58.15263157894737,4.29431654676259,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_25,-1.0,100,95.0,1.0,5.040995260663507,2.0438882359242254,2110,0.10683544303797468,2,13,2.592032967032967,-51.7887323943662,3.27664691943128,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_50,-1.0,50,137.0,1.0,5.340019333011116,2.798930138135784,2069,0.1044949494949495,2,11,2.687403993855607,-40.23039215686274,2.937010633156114,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_50,-1.0,100,137.0,0.5,4.756316812439262,1.9274900935780455,2058,0.10446700507614214,2,12,2.61015625,-111.41421568627452,2.853790087463557,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_50,-1.0,25,137.0,0.5,3.929570670525808,3.0483086753303246,2073,0.10443324937027708,2,14,3.642101551480959,-21.645,2.7506994693680658,SLEEP_POD_COTTON,SLEEP_POD,2
z_revert,roll_z_50,-1.0,100,2.0,1.0,4.56205035971223,2.0506201928637227,2780,0.140531796582752,2,12,2.8755458515283845,-60.689473684210526,2.7372302158273376,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_50,-1.0,50,107.0,0.5,4.187287518212725,3.124597391586928,4118,0.207979797979798,1,12,-0.2288376500315856,-31.88506711409396,2.2835348608960495,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_25,-1.0,100,75.0,1.0,3.62352652259332,1.9530837764021274,4072,0.20617721518987342,2,12,1.83812729498164,-42.21597633136095,2.174115913555992,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_25,-1.0,50,75.0,0.5,3.693921232876712,2.7838025446746544,4088,0.20594458438287153,2,11,3.6404733009708736,-22.190257352941178,2.0316566780821916,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_50,-1.0,100,107.0,0.5,2.2502442002442002,1.2619759289837273,4095,0.20786802030456852,2,13,0.5834401024983985,-78.64669421487604,1.4626587301587302,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_50,-1.0,100,137.0,1.0,2.0928085519922255,0.8481668598108957,2058,0.10446700507614214,2,12,0.10546875,-113.92156862745098,1.2556851311953352,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_25,-1.0,50,95.0,0.5,2.674976370510397,1.4652234509684072,2116,0.10659949622166247,2,9,2.588215258855586,-40.31981981981982,1.2037393667296787,SLEEP_POD_COTTON,SLEEP_POD,2
z_revert,roll_z_50,-1.0,100,1.5,0.5,2.1216542172424524,1.4561318411677302,6426,0.3248407643312102,2,11,1.368280414963848,-47.702643171806166,1.1669098194833487,SLEEP_POD_COTTON,SLEEP_POD,2
z_revert,roll_z_50,-1.0,50,2.0,0.5,1.7707513416815743,1.072413856760675,2795,0.1405794185695604,2,12,0.7072202166064981,-37.60227272727273,1.0624508050089445,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_100,-1.0,50,112.5,0.5,1.5432350326022526,1.5140175530137623,6748,0.3425380710659898,2,12,0.7628575177118866,-31.251557632398754,0.9259410195613516,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_50,-1.0,25,137.0,1.0,1.2665219488663773,0.9822311721310761,2073,0.10443324937027708,2,11,0.9069111424541608,-24.305,0.6965870718765075,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_25,-1.0,50,75.0,1.0,1.0700831702544031,0.8064432527178954,4088,0.20594458438287153,2,10,1.0079918032786885,-24.777573529411764,0.5350415851272016,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_50,-1.0,100,79.0,0.5,0.7519214346712212,0.5472265391652499,7026,0.3566497461928934,2,12,0.40832795351839896,-61.19377990430622,0.45115286080273276,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_50,-1.0,100,57.0,0.5,0.8282161574211411,0.7139436339922163,10113,0.5133502538071066,1,11,-0.06717943201376936,-57.04299363057325,0.38833945456785823,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_50,-1.0,25,107.0,0.5,0.715195246179966,0.7689562565324172,4123,0.20770780856423174,2,10,0.35217254408060455,-15.891778523489933,0.357597623089983,SLEEP_POD_COTTON,SLEEP_POD,2
past_revert,past_mid_diff_25,-1.0,50,95.0,1.0,0.018431001890359167,0.01009508131887472,2116,0.10659949622166247,1,9,-0.022793053545586108,-42.94144144144144,-0.014499102694924482,SLEEP_POD_COTTON,SLEEP_POD,2
past_momentum,past_mid_diff_100,1.0,100,152.0,0.5,1.5519555214723926,0.8453038694825487,3912,0.19959183673469388,1,10,-0.9181705040448039,-100.59051724137932,-0.14219274330860765,SLEEP_POD_COTTON,SLEEP_POD,2
past_momentum,past_mid_diff_100,1.0,100,82.0,0.5,11.025965029619721,9.6681670263461,10466,0.5339795918367347,2,13,4.4933805705761705,-41.31603773584906,7.1668772692528195,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_100,1.0,100,82.0,1.0,8.482849226065355,7.437587116423071,10466,0.5339795918367347,2,13,1.7783889614022002,-43.97830188679245,5.51385199694248,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_100,1.0,100,112.5,0.5,10.978801563763819,8.238944201942306,7418,0.378469387755102,2,10,4.354513064133017,-41.131634819532906,5.489400781881909,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_100,1.0,100,152.0,0.5,9.327701149425287,5.555761576611255,4350,0.22193877551020408,2,10,3.2740780911062908,-61.818897637795274,4.663850574712644,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_100,1.0,100,112.5,1.0,8.429563224588838,6.325356382008616,7418,0.378469387755102,2,10,1.6313011348640802,-43.75796178343949,4.214781612294419,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_10,1.0,50,60.0,0.5,5.865065110013471,3.0680627049825624,2227,0.11202213279678068,2,13,4.092406876790831,-27.479508196721312,3.812292321508756,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_100,1.0,100,152.0,1.0,6.761149425287356,4.026777338401113,4350,0.22193877551020408,2,10,0.5366594360086768,-64.5275590551181,3.3805747126436776,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_5,1.0,50,42.5,0.5,5.046114232209738,2.605844225018877,2136,0.10739064856711915,2,11,1.1424570575056012,-30.216911764705884,2.775362827715356,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_10,1.0,50,60.0,1.0,3.263583295913785,1.7072131492077802,2227,0.11202213279678068,2,12,1.3545845272206303,-29.92622950819672,1.9581499775482711,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_5,1.0,50,33.0,0.5,3.4629873236067925,2.516854615013164,4181,0.2102061337355455,2,11,0.6866816693944353,-14.933641975308642,1.9046430279837359,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_5,1.0,100,42.5,0.5,4.396996715157203,1.6237343796236645,2131,0.10768064679130875,1,9,-0.5241392215568862,-28.67608695652174,1.4545093002638554,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_5,1.0,100,33.0,0.5,3.5074322704387435,1.8093757695269745,4171,0.21076301162203132,1,10,-0.44688269073010667,-16.571100917431192,1.306833444489265,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_25,1.0,25,95.0,0.5,2.1282503305420892,1.6376751720100051,2269,0.11402010050251256,2,10,1.916425470332851,-47.717213114754095,1.0641251652710446,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_10,1.0,50,47.0,0.5,2.8182624113475176,2.045531539917497,4230,0.21277665995975856,1,11,-0.8430326218284333,-20.165254237288135,0.7070117044127014,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_5,1.0,50,24.0,0.5,1.7705384401887316,1.7020159782635564,7206,0.36229260935143287,1,11,-0.7905422446406053,-13.62299035369775,0.1832538974631971,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_5,1.0,25,33.0,0.5,0.15854823304680038,0.16532008487683186,4188,0.21003009027081243,1,8,-0.13628522139160437,-10.125621890547263,-0.07286592817288422,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_10,1.0,25,47.0,0.5,0.0551357733175915,0.058294360439183096,4235,0.2124937280481686,1,9,-0.2753291356611334,-23.009887005649716,-0.2505180376682172,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_5,1.0,25,42.5,0.5,0.23175865294667913,0.17299967008728373,2138,0.10722166499498495,1,8,-0.35328113348247575,-20.196428571428573,-0.26057767230380413,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_5,1.0,50,42.5,1.0,2.4435861423220975,1.261754688672162,2136,0.10739064856711915,1,10,-1.598954443614638,-32.64705882352941,-0.37716137245358916,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_5,1.0,10,33.0,0.5,-0.3264236359304265,-0.5458340156195391,4197,0.2101652478718077,0,10,-0.34366082348145127,-7.359452736318408,-0.5068726414466646,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_5,1.0,25,24.0,0.5,-0.3227247541210694,-0.4470823320426997,7219,0.3620361083249749,0,10,-0.47982753310748383,-8.665123456790123,-0.6411899101680185,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_10,1.0,25,60.0,0.5,1.1749663526244953,0.8912292385601207,2229,0.11184144505770195,1,10,-1.2858002406738869,-27.306451612903224,-0.6983170643616392,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_10,1.0,10,47.0,0.5,-0.43224629149988225,-0.7328980052208679,4247,0.21277555110220442,0,9,-0.5756420545746388,-13.668604651162791,-0.7701528857495858,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_25,1.0,25,40.0,0.5,0.010377082724349606,0.017155574452843044,10263,0.5157286432160804,1,8,-0.9023787313432836,-16.193405511811022,-0.8982278982535438,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_25,1.0,25,95.0,1.0,-0.4742177170559718,-0.36494001471124754,2269,0.11402010050251256,1,9,-0.8274240231548481,-50.17213114754098,-1.0408219958300353,SLEEP_POD_COTTON,SLEEP_POD,3
past_momentum,past_mid_diff_100,1.0,100,152.0,0.5,8.63999178532311,4.842318372615407,3652,0.1863265306122449,1,13,-0.9181705040448039,-96.45945945945945,4.6978241564152174,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_100,1.0,100,112.5,0.5,9.254923664122137,6.882814534942737,6550,0.33418367346938777,1,13,-1.4795446764806572,-66.30841121495327,4.536155705198732,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_5,1.0,100,42.5,0.5,6.645113230035757,2.354272653701129,1678,0.08479029813036887,2,13,1.2233861834654587,-27.267857142857142,4.319323599523242,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_100,1.0,100,196.0,0.5,4.225438596491228,1.6209258029895532,1710,0.08724489795918368,2,10,2.5968992248062017,-155.0,2.112719298245614,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_100,1.0,50,196.0,0.5,4.157602339181286,2.2411304011350137,1710,0.0868020304568528,2,9,3.715811965811966,-145.75,1.870921052631579,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_100,1.0,25,152.0,0.5,2.559266356419381,2.7799000011146053,3653,0.1849620253164557,2,10,0.6208022388059702,-38.40056818181818,1.2796331782096906,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_100,1.0,100,82.0,0.5,8.01087648556876,7.100151445791705,9424,0.48081632653061224,1,12,-3.6577759777829204,-47.58910256410256,1.148749913558336,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_100,1.0,50,152.0,0.5,5.6387900355871885,4.3219620058124315,3653,0.18543147208121827,1,10,-1.9037624378109452,-67.20945945945945,0.915632579982649,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_100,1.0,100,196.0,1.0,1.7839181286549708,0.6844386277351016,1710,0.08724489795918368,2,10,0.09108527131782945,-157.25,0.8919590643274853,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_5,1.0,100,42.5,1.0,4.219606674612634,1.4949406512298362,1678,0.08479029813036887,1,10,-1.2519818799546998,-29.517857142857142,0.8578214573516172,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_100,1.0,25,196.0,0.5,1.7976608187134502,1.4036429417820988,1710,0.08658227848101266,2,9,0.40010683760683763,-71.07352941176471,0.8089473684210526,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_100,1.0,50,196.0,1.0,1.7160818713450292,0.9250520809038586,1710,0.0868020304568528,2,9,1.327457264957265,-148.0,0.7722368421052631,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_100,1.0,100,152.0,1.0,6.214539978094195,3.4832666346519834,3652,0.1863265306122449,1,13,-3.40914747977598,-98.76351351351352,0.6303035059852466,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_100,1.0,100,112.5,1.0,6.837251908396946,5.085182976338115,6550,0.33418367346938777,1,13,-3.9594317014720986,-68.58644859813084,0.48478203898591676,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_50,1.0,100,137.0,0.5,15.192976804123711,5.334179055253135,1552,0.07878172588832487,1,10,-7.61953125,-111.625,-0.02304284793814393,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_50,1.0,100,107.0,0.5,9.695787492762015,5.074902983501963,3454,0.17532994923857867,1,11,-5.558135810377963,-62.72108843537415,-0.2254526893588542,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_100,1.0,10,196.0,0.5,0.3283625730994152,0.39855871237371904,1710,0.08645096056622852,1,9,-0.8408119658119658,-42.625,-0.693048807917229,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_50,1.0,50,57.0,0.5,3.7794506773920404,4.747999129612307,9448,0.4771717171717172,1,11,-2.7765571672354947,-32.518115942028984,-0.6978592946698723,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_5,1.0,50,42.5,0.5,3.722732661529342,1.9210935367805944,1687,0.08481649069884364,1,14,-3.3353932584269663,-20.477564102564102,-0.7294803953564268,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_50,1.0,50,79.0,0.5,3.710392609699769,3.8631033236944567,6495,0.328030303030303,1,10,-3.0777955271565496,-33.791545189504376,-1.222599222306665,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_25,1.0,100,40.0,0.5,3.5870700569740452,2.9831137945135064,9478,0.4798987341772152,1,11,-3.280864864864865,-28.8462441314554,-1.30797633352914,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_100,1.0,10,152.0,0.5,-0.5461264713933753,-0.9583290068815101,3653,0.1846814964610718,0,8,-1.091573383084577,-23.957386363636363,-1.3100239716419273,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_5,1.0,50,33.0,0.5,2.2481999446136802,1.6999417643884465,3611,0.18154851684263448,1,10,-2.4985325506937035,-12.752463054187192,-1.3744325783868634,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_5,1.0,100,33.0,0.5,2.7042928591275355,1.38036101910059,3599,0.18185952501263264,1,12,-3.208065380493033,-20.990322580645163,-1.5854896650165118,SLEEP_POD_COTTON,SLEEP_POD,4
past_momentum,past_mid_diff_25,1.0,100,55.0,0.5,3.8351022621629998,2.625518984222477,6454,0.3267848101265823,1,10,-3.5819805194805197,-40.40559440559441,-1.66442938839902,SLEEP_POD_COTTON,SLEEP_POD,4
past_revert,past_mid_diff_100,-1.0,100,191.5,0.5,20.056675062972293,7.6407203247506095,1588,0.0810204081632653,2,13,14.11443468715697,-100.6826923076923,13.03683879093199,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
past_revert,past_mid_diff_100,-1.0,100,191.5,1.0,17.703400503778337,6.7438352294312525,1588,0.0810204081632653,2,13,11.735455543358945,-103.0,11.507210327455919,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
z_revert,roll_z_250,-1.0,100,1.0,0.5,9.92749089550845,9.180903676289471,10709,0.5435488782864684,2,14,4.845626389918458,-82.82262103505843,6.949243626855915,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
past_revert,past_mid_diff_100,-1.0,50,191.5,0.5,9.19080604534005,4.751590342722503,1588,0.08060913705583757,2,15,2.455317577548006,-53.77669902912621,6.893104534005038,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
past_revert,past_mid_diff_100,-1.0,100,79.0,0.5,9.1440814001657,8.27924809367376,9656,0.4926530612244898,2,15,6.3654166666666665,-68.75982532751091,6.858061050124275,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
z_revert,roll_z_100,-1.0,100,2.0,0.5,8.079809358752167,3.8590445929033175,2885,0.1459872482542253,2,16,0.16642754662840745,-97.08614864864865,6.4638474870017335,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
z_revert,roll_z_500,-1.0,100,1.0,0.5,9.14024572224433,8.22509541148968,10052,0.5128048158351188,2,14,7.534561995873195,-88.32163958641064,6.398172005571031,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
past_revert,past_mid_diff_100,-1.0,100,110.5,0.5,8.451308698999231,6.227869017539708,6495,0.33137755102040817,2,14,8.049579326923077,-82.58241758241758,5.915916089299462,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
past_revert,past_mid_diff_100,-1.0,100,151.0,0.5,9.855794176996252,5.336083223689448,3469,0.17698979591836736,2,12,9.085010881392819,-94.69575471698113,5.9134765061977514,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
z_revert,roll_z_500,-1.0,100,0.75,0.5,8.18188116390904,8.197842869668703,12269,0.6259055198449138,2,14,4.2565931523750775,-85.57350993377483,5.727316814736328,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
z_revert,roll_z_250,-1.0,100,0.75,0.5,8.058200853043816,8.138417279260935,12895,0.6545020810070044,2,14,5.342481086922958,-78.6678520625889,5.640740597130671,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
z_revert,roll_z_500,-1.0,100,1.5,0.5,9.02780548628429,6.265367395961878,6015,0.3068564432200796,2,12,3.2553879310344827,-92.81009070294785,5.416683291770574,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
z_revert,roll_z_250,-1.0,100,1.0,1.0,7.58264076944626,7.01275580015208,10709,0.5435488782864684,2,14,2.531504818383988,-85.12520868113522,5.307848538612382,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
past_revert,past_mid_diff_50,-1.0,100,103.0,0.5,7.868091095189355,4.561830096132893,3908,0.1983756345177665,2,13,1.8244211686879823,-83.32627118644068,5.1142592118730805,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
z_revert,roll_z_100,-1.0,100,1.5,0.5,6.0691585274229904,4.476860114323511,6655,0.3367574132172857,2,16,1.4688778492109877,-60.247887323943665,4.855326821938393,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
past_revert,past_mid_diff_100,-1.0,50,191.5,1.0,6.837531486146096,3.5349682483983385,1588,0.08060913705583757,2,14,0.13663220088626293,-56.15533980582524,4.786272040302267,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
z_revert,roll_z_500,-1.0,100,1.0,1.0,6.79899522483088,6.118311218756688,10052,0.5128048158351188,2,14,5.222659913712249,-90.61890694239291,4.759296657381616,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
z_revert,roll_z_50,-1.0,100,2.0,0.5,6.211664841182913,3.025837239572727,2739,0.13845920533818623,2,15,5.935233160621761,-58.61702127659574,4.658748630887185,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
z_revert,roll_z_250,-1.0,100,0.5,0.5,6.575702599287505,7.233844288015715,15158,0.7693635163942747,2,14,4.5038995373430275,-73.29741379310344,4.602991819501254,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
past_revert,past_mid_diff_100,-1.0,100,79.0,1.0,6.7982601491300745,6.155439247323905,9656,0.4926530612244898,2,13,4.0521875,-71.0524017467249,4.418869096934548,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
z_revert,roll_z_100,-1.0,100,1.0,0.5,5.738112104843709,5.605095691115249,11293,0.5714502580710454,2,15,3.1718256752016836,-57.50990990990991,4.303584078632782,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
z_revert,roll_z_500,-1.0,100,0.5,0.5,6.470732538330494,7.120073171868871,14675,0.7486480971329457,2,13,2.1151074423480085,-82.06361474435197,4.205976149914821,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
past_revert,past_mid_diff_100,-1.0,100,151.0,1.0,7.497693859901989,4.059274848188645,3469,0.17698979591836736,2,11,6.703754080522307,-97.04245283018868,4.123731622946094,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
z_revert,roll_z_500,-1.0,100,1.5,1.0,6.687531172069826,4.641403037941841,6015,0.3068564432200796,2,12,0.8843390804597702,-95.10997732426304,4.012518703241896,SLEEP_POD_LAMB_WOOL,SLEEP_POD,2
